# Time(ns)	Amplitude
0.00 200.09
1.01 199.66
2.02 200.14
3.03 199.70
4.03 200.31
5.04 200.14
6.05 200.15
7.06 199.89
8.07 200.16
9.08 199.62
10.08 199.89
11.09 199.99
12.10 199.24
13.11 200.19
14.12 200.00
15.13 200.31
16.13 200.17
17.14 199.73
18.15 200.18
19.16 199.98
20.17 200.21
21.18 200.12
22.18 200.39
23.19 200.00
24.20 200.03
25.21 200.09
26.22 199.65
27.23 200.16
28.24 200.13
29.24 199.65
30.25 200.03
31.26 200.11
32.27 200.17
33.28 199.53
34.29 200.58
35.29 199.93
36.30 201.27
37.31 203.27
38.32 205.29
39.33 209.73
40.34 211.11
41.34 211.46
42.35 211.37
43.36 210.21
44.37 209.57
45.38 209.47
46.39 208.24
47.39 207.69
48.40 206.49
49.41 205.55
50.42 205.33
51.43 205.13
52.44 204.44
53.45 203.63
54.45 209.93
55.46 212.22
56.47 213.20
57.48 213.04
58.49 213.01
59.50 211.75
60.50 209.79
61.51 209.50
62.52 209.16
63.53 207.99
64.54 206.74
65.55 206.66
66.55 205.69
67.56 205.42
68.57 205.22
69.58 204.01
70.59 203.72
71.60 203.15
72.61 206.82
73.61 210.68
74.62 212.02
75.63 212.57
76.64 212.06
77.65 211.20
78.66 210.45
79.66 209.69
80.67 209.16
81.68 207.49
82.69 207.33
83.70 206.75
84.71 206.21
85.71 205.25
86.72 205.42
87.73 204.06
88.74 203.41
89.75 203.83
90.76 203.43
91.76 202.61
92.77 202.89
93.78 201.78
94.79 202.42
95.80 202.46
96.81 201.58
97.82 201.67
98.82 201.05
99.83 201.12
100.84 203.02
101.85 206.72
102.86 208.76
103.87 209.14
104.87 209.17
105.88 208.98
106.89 207.71
107.90 206.79
108.91 206.73
109.92 205.71
110.92 205.26
111.93 205.47
112.94 204.34
113.95 204.01
114.96 204.06
115.97 203.59
116.97 203.10
117.98 202.32
118.99 202.80
120.00 201.83
