# Time(ns)	Amplitude
0.00 199.75
1.01 199.98
2.02 199.92
3.03 200.30
4.03 200.44
5.04 199.55
6.05 200.43
7.06 200.51
8.07 200.35
9.08 200.17
10.08 200.24
11.09 199.92
12.10 199.98
13.11 200.45
14.12 199.69
15.13 199.45
16.13 199.49
17.14 199.96
18.15 200.05
19.16 199.56
20.17 200.26
21.18 199.42
22.18 200.67
23.19 199.95
24.20 200.34
25.21 200.17
26.22 200.06
27.23 200.12
28.24 199.64
29.24 200.01
30.25 200.39
31.26 199.69
32.27 199.80
33.28 200.12
34.29 200.02
35.29 199.99
36.30 199.81
37.31 199.75
38.32 199.99
39.33 200.14
40.34 200.29
41.34 200.04
42.35 199.68
43.36 200.26
44.37 199.80
45.38 199.67
46.39 199.83
47.39 199.89
48.40 199.43
49.41 199.98
50.42 201.20
51.43 203.98
52.44 206.78
53.45 209.45
54.45 210.08
55.46 209.28
56.47 209.26
57.48 209.20
58.49 208.09
59.50 207.18
60.50 206.68
61.51 206.41
62.52 205.56
63.53 205.86
64.54 204.79
65.55 204.54
66.55 204.16
67.56 203.64
68.57 203.18
69.58 202.82
70.59 202.00
71.60 201.98
72.61 201.69
73.61 202.52
74.62 204.99
75.63 206.26
76.64 205.51
77.65 206.03
78.66 207.36
79.66 207.95
80.67 207.79
81.68 207.93
82.69 207.31
83.70 206.78
84.71 206.12
85.71 205.21
86.72 204.90
87.73 204.90
88.74 204.86
89.75 203.90
90.76 203.20
91.76 202.92
92.77 202.49
93.78 202.80
94.79 202.20
95.80 201.88
96.81 201.80
97.82 201.87
98.82 201.47
99.83 201.55
100.84 201.02
101.85 200.84
102.86 201.11
103.87 200.72
104.87 205.61
105.88 207.59
106.89 207.65
107.90 207.76
108.91 207.72
109.92 207.10
110.92 206.02
111.93 206.10
112.94 205.26
113.95 205.02
114.96 204.51
115.97 204.15
116.97 203.56
117.98 203.08
118.99 202.93
120.00 202.73
