# Time(ns)	Amplitude
0.00 199.63
1.01 200.25
2.02 200.07
3.03 200.12
4.03 200.02
5.04 199.92
6.05 198.94
7.06 199.77
8.07 200.26
9.08 199.89
10.08 200.07
11.09 199.78
12.10 200.27
13.11 199.83
14.12 199.76
15.13 200.46
16.13 200.40
17.14 199.72
18.15 199.57
19.16 200.20
20.17 200.19
21.18 200.24
22.18 200.45
23.19 201.25
24.20 201.89
25.21 202.88
26.22 202.68
27.23 202.58
28.24 202.95
29.24 202.68
30.25 202.44
31.26 201.90
32.27 201.71
33.28 201.75
34.29 203.05
35.29 204.00
36.30 203.50
37.31 204.68
38.32 203.82
39.33 203.55
40.34 204.10
41.34 203.41
42.35 203.17
43.36 202.88
44.37 202.26
45.38 202.49
46.39 202.26
47.39 201.99
48.40 201.13
49.41 200.85
50.42 200.53
51.43 201.55
52.44 201.20
53.45 202.27
54.45 203.21
55.46 203.35
56.47 203.88
57.48 203.73
58.49 203.58
59.50 203.45
60.50 202.23
61.51 202.89
62.52 202.48
63.53 201.66
64.54 201.99
65.55 202.31
66.55 201.61
67.56 201.42
68.57 201.31
69.58 200.80
70.59 200.84
71.60 201.09
72.61 200.88
73.61 200.80
74.62 200.84
75.63 200.38
76.64 201.26
77.65 205.90
78.66 207.98
79.66 208.54
80.67 208.63
81.68 208.49
82.69 208.31
83.70 208.00
84.71 206.63
85.71 206.43
86.72 206.01
87.73 204.44
88.74 204.58
89.75 204.30
90.76 203.23
91.76 203.34
92.77 203.23
93.78 203.22
94.79 202.35
95.80 202.20
96.81 202.27
97.82 201.70
98.82 200.91
99.83 201.93
100.84 205.42
101.85 207.33
102.86 207.61
103.87 208.18
104.87 207.50
105.88 206.70
106.89 206.49
107.90 205.92
108.91 205.48
109.92 204.39
110.92 204.34
111.93 204.36
112.94 203.11
113.95 202.99
114.96 202.72
115.97 203.02
116.97 202.20
117.98 202.30
118.99 202.16
120.00 202.07
