# Time(ns)	Amplitude
0.00 200.10
1.01 199.85
2.02 199.96
3.03 199.84
4.03 200.21
5.04 199.56
6.05 199.82
7.06 199.83
8.07 200.05
9.08 199.89
10.08 199.38
11.09 199.71
12.10 199.85
13.11 200.04
14.12 200.35
15.13 201.36
16.13 203.79
17.14 204.11
18.15 204.56
19.16 204.28
20.17 203.74
21.18 203.93
22.18 202.88
23.19 203.11
24.20 202.61
25.21 201.99
26.22 204.15
27.23 205.55
28.24 210.18
29.24 211.54
30.25 211.29
31.26 211.69
32.27 210.52
33.28 209.88
34.29 209.20
35.29 213.92
36.30 215.64
37.31 217.24
38.32 218.53
39.33 218.32
40.34 218.29
41.34 216.51
42.35 215.06
43.36 213.19
44.37 212.24
45.38 211.25
46.39 210.28
47.39 208.73
48.40 208.24
49.41 207.76
50.42 207.06
51.43 205.83
52.44 205.74
53.45 204.63
54.45 204.21
55.46 204.48
56.47 203.53
57.48 203.85
58.49 202.92
59.50 202.80
60.50 201.98
61.51 202.05
62.52 202.20
63.53 202.05
64.54 201.25
65.55 201.49
66.55 201.65
67.56 200.83
68.57 201.53
69.58 200.68
70.59 201.24
71.60 200.81
72.61 200.21
73.61 201.05
74.62 200.55
75.63 200.12
76.64 199.85
77.65 200.23
78.66 199.86
79.66 200.65
80.67 200.43
81.68 200.13
82.69 200.42
83.70 200.67
84.71 200.17
85.71 200.03
86.72 200.21
87.73 199.72
88.74 200.19
89.75 200.06
90.76 200.34
91.76 200.58
92.77 199.95
93.78 199.98
94.79 200.50
95.80 200.02
96.81 200.18
97.82 200.38
98.82 199.66
99.83 200.07
100.84 199.86
101.85 200.24
102.86 200.14
103.87 200.22
104.87 199.53
105.88 199.70
106.89 199.98
107.90 199.41
108.91 200.02
109.92 199.88
110.92 200.42
111.93 199.84
112.94 200.24
113.95 199.82
114.96 200.19
115.97 199.27
116.97 200.06
117.98 199.82
118.99 200.06
120.00 200.03
